Date,Adj Close,Close,High,Low,Open,Volume
2023-12-21 00:00:00+00:00,193.94403076171875,194.67999267578125,197.0800018310547,193.5,196.10000610351562,46482500
2023-12-22 00:00:00+00:00,192.86814880371094,193.60000610351562,195.41000366210938,192.97000122070312,195.17999267578125,37122800
2023-12-26 00:00:00+00:00,192.32022094726562,193.0500030517578,193.88999938964844,192.8300018310547,193.61000061035156,28919300
2023-12-27 00:00:00+00:00,192.41983032226562,193.14999389648438,193.5,191.08999633789062,192.49000549316406,48087700
2023-12-28 00:00:00+00:00,192.84820556640625,193.5800018310547,194.66000366210938,193.1699981689453,194.13999938964844,34049900
2023-12-29 00:00:00+00:00,191.80218505859375,192.52999877929688,194.39999389648438,191.72999572753906,193.89999389648438,42628800
2024-01-02 00:00:00+00:00,184.93821716308594,185.63999938964844,188.44000244140625,183.88999938964844,187.14999389648438,82488700
2024-01-03 00:00:00+00:00,183.55348205566406,184.25,185.8800048828125,183.42999267578125,184.22000122070312,58414500
2024-01-04 00:00:00+00:00,181.22232055664062,181.91000366210938,183.08999633789062,180.8800048828125,182.14999389648438,71983600
2024-01-05 00:00:00+00:00,180.49508666992188,181.17999267578125,182.75999450683594,180.1699981689453,181.99000549316406,62303300
2024-01-08 00:00:00+00:00,184.8585205078125,185.55999755859375,185.60000610351562,181.5,182.08999633789062,59144500
2024-01-09 00:00:00+00:00,184.4401092529297,185.13999938964844,185.14999389648438,182.72999572753906,183.9199981689453,42841800
2024-01-10 00:00:00+00:00,185.4861297607422,186.19000244140625,186.39999389648438,183.9199981689453,184.35000610351562,46792900
2024-01-11 00:00:00+00:00,184.88841247558594,185.58999633789062,187.0500030517578,183.6199951171875,186.5399932861328,49128400
2024-01-12 00:00:00+00:00,185.2171630859375,185.9199981689453,186.74000549316406,185.19000244140625,186.05999755859375,40444700
2024-01-16 00:00:00+00:00,182.93582153320312,183.6300048828125,184.25999450683594,180.92999267578125,182.16000366210938,65603000
2024-01-17 00:00:00+00:00,181.98941040039062,182.67999267578125,182.92999267578125,180.3000030517578,181.27000427246094,47317400
2024-01-18 00:00:00+00:00,187.91693115234375,188.6300048828125,189.13999938964844,185.8300018310547,186.08999633789062,78005800
2024-01-19 00:00:00+00:00,190.83584594726562,191.55999755859375,191.9499969482422,188.82000732421875,189.3300018310547,68741000
2024-01-22 00:00:00+00:00,193.1570281982422,193.88999938964844,195.3300018310547,192.25999450683594,192.3000030517578,60133900
2024-01-23 00:00:00+00:00,194.44215393066406,195.17999267578125,195.75,193.8300018310547,195.02000427246094,42355600
2024-01-24 00:00:00+00:00,193.7647247314453,194.5,196.3800048828125,194.33999633789062,195.4199981689453,53631300
2024-01-25 00:00:00+00:00,193.43597412109375,194.1699981689453,196.27000427246094,193.11000061035156,195.22000122070312,54822100
2024-01-26 00:00:00+00:00,191.6925811767578,192.4199981689453,194.75999450683594,191.94000244140625,194.27000427246094,44594000
2024-01-29 00:00:00+00:00,191.0052032470703,191.72999572753906,192.1999969482422,189.5800018310547,192.00999450683594,47145600
2024-01-30 00:00:00+00:00,187.32913208007812,188.0399932861328,191.8000030517578,187.47000122070312,190.94000244140625,55859400
2024-01-31 00:00:00+00:00,183.70291137695312,184.39999389648438,187.10000610351562,184.35000610351562,187.0399932861328,55467800
2024-02-01 00:00:00+00:00,186.15362548828125,186.86000061035156,186.9499969482422,183.82000732421875,183.99000549316406,64885400
2024-02-02 00:00:00+00:00,185.14743041992188,185.85000610351562,187.3300018310547,179.25,179.86000061035156,102518000
2024-02-05 00:00:00+00:00,186.9705047607422,187.67999267578125,189.25,185.83999633789062,188.14999389648438,69668800
2024-02-06 00:00:00+00:00,188.5843963623047,189.3000030517578,189.30999755859375,186.77000427246094,186.86000061035156,43490800
2024-02-07 00:00:00+00:00,188.69398498535156,189.41000366210938,191.0500030517578,188.61000061035156,190.63999938964844,53439000
2024-02-08 00:00:00+00:00,187.6081085205078,188.32000732421875,189.5399932861328,187.35000610351562,189.38999938964844,40962000
2024-02-09 00:00:00+00:00,188.37615966796875,188.85000610351562,189.99000549316406,188.0,188.64999389648438,45155200
2024-02-12 00:00:00+00:00,186.680419921875,187.14999389648438,188.6699981689453,186.7899932861328,188.4199981689453,41781900
2024-02-13 00:00:00+00:00,184.57571411132812,185.0399932861328,186.2100067138672,183.50999450683594,185.77000427246094,56529500
2024-02-14 00:00:00+00:00,183.6879425048828,184.14999389648438,185.52999877929688,182.44000244140625,185.32000732421875,54630500
2024-02-15 00:00:00+00:00,183.398681640625,183.86000061035156,184.49000549316406,181.35000610351562,183.5500030517578,65434500
2024-02-16 00:00:00+00:00,181.85255432128906,182.30999755859375,184.85000610351562,181.6699981689453,183.4199981689453,49701400
2024-02-20 00:00:00+00:00,181.1044464111328,181.55999755859375,182.42999267578125,180.0,181.7899932861328,53665600
2024-02-21 00:00:00+00:00,181.862548828125,182.32000732421875,182.88999938964844,180.66000366210938,181.94000244140625,41529700
2024-02-22 00:00:00+00:00,183.90737915039062,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753906,52292200
2024-02-23 00:00:00+00:00,182.0620574951172,182.52000427246094,185.0399932861328,182.22999572753906,185.00999450683594,45119700
2024-02-26 00:00:00+00:00,180.70545959472656,181.16000366210938,182.75999450683594,180.64999389648438,182.24000549316406,40867400
2024-02-27 00:00:00+00:00,182.17176818847656,182.6300048828125,183.9199981689453,179.55999755859375,181.10000610351562,54318900
2024-02-28 00:00:00+00:00,180.9647979736328,181.4199981689453,183.1199951171875,180.1300048828125,182.50999450683594,48953900
2024-02-29 00:00:00+00:00,180.29647827148438,180.75,182.57000732421875,179.52999877929688,181.27000427246094,136682600
2024-03-01 00:00:00+00:00,179.20921325683594,179.66000366210938,180.52999877929688,177.3800048828125,179.5500030517578,73488000
2024-03-04 00:00:00+00:00,174.66065979003906,175.10000610351562,176.89999389648438,173.7899932861328,176.14999389648438,81510100
2024-03-05 00:00:00+00:00,169.69314575195312,170.1199951171875,172.0399932861328,169.6199951171875,170.75999450683594,95132400
2024-03-06 00:00:00+00:00,168.69566345214844,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700
2024-03-07 00:00:00+00:00,168.57595825195312,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100
2024-03-08 00:00:00+00:00,170.30162048339844,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76114600
2024-03-11 00:00:00+00:00,172.31655883789062,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500
2024-03-12 00:00:00+00:00,172.7953338623047,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400
2024-03-13 00:00:00+00:00,170.70062255859375,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700
2024-03-14 00:00:00+00:00,172.56593322753906,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500
2024-03-15 00:00:00+00:00,172.18687438964844,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121664700
2024-03-18 00:00:00+00:00,173.28411865234375,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200
2024-03-19 00:00:00+00:00,175.63821411132812,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200
2024-03-20 00:00:00+00:00,178.22169494628906,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100
2024-03-21 00:00:00+00:00,170.94000244140625,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300
2024-03-22 00:00:00+00:00,171.84771728515625,172.27999877929688,173.0500030517578,170.05999755859375,171.75999450683594,71106600
2024-03-25 00:00:00+00:00,170.42132568359375,170.85000610351562,171.94000244140625,169.4499969482422,170.57000732421875,54288300
2024-03-26 00:00:00+00:00,169.2841796875,169.7100067138672,171.4199981689453,169.5800018310547,170.0,57388400
2024-03-27 00:00:00+00:00,172.87513732910156,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300
2024-03-28 00:00:00+00:00,171.0497283935547,171.47999572753906,172.22999572753906,170.50999450683594,171.75,65672700
2024-04-01 00:00:00+00:00,169.60337829589844,170.02999877929688,171.25,169.47999572753906,171.19000244140625,46240500
2024-04-02 00:00:00+00:00,168.41635131835938,168.83999633789062,169.33999633789062,168.22999572753906,169.0800018310547,49329500
2024-04-03 00:00:00+00:00,169.22433471679688,169.64999389648438,170.67999267578125,168.5800018310547,168.7899932861328,47691700
2024-04-04 00:00:00+00:00,168.39642333984375,168.82000732421875,171.9199981689453,168.82000732421875,170.2899932861328,53704400
2024-04-05 00:00:00+00:00,169.15451049804688,169.5800018310547,170.38999938964844,168.9499969482422,169.58999633789062,42055200
2024-04-08 00:00:00+00:00,168.02734375,168.4499969482422,169.1999969482422,168.24000549316406,169.02999877929688,37425500
2024-04-09 00:00:00+00:00,169.24427795410156,169.6699981689453,170.0800018310547,168.35000610351562,168.6999969482422,42451200
2024-04-10 00:00:00+00:00,167.3590087890625,167.77999877929688,169.08999633789062,167.11000061035156,168.8000030517578,49709300
2024-04-11 00:00:00+00:00,174.60079956054688,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300
2024-04-12 00:00:00+00:00,176.10702514648438,176.5500030517578,178.36000061035156,174.2100067138672,174.25999450683594,101593300
2024-04-15 00:00:00+00:00,172.25669860839844,172.69000244140625,176.6300048828125,172.5,175.36000061035156,73531800
2024-04-16 00:00:00+00:00,168.95501708984375,169.3800048828125,173.75999450683594,168.27000427246094,171.75,73711200
2024-04-17 00:00:00+00:00,167.57847595214844,168.0,170.64999389648438,168.0,169.61000061035156,50901200
2024-04-18 00:00:00+00:00,166.62086486816406,167.0399932861328,168.63999938964844,166.5500030517578,168.02999877929688,43122900
2024-04-19 00:00:00+00:00,164.58599853515625,165.0,166.39999389648438,164.0800018310547,166.2100067138672,67772100
2024-04-22 00:00:00+00:00,165.4238739013672,165.83999633789062,167.25999450683594,164.77000427246094,165.52000427246094,48116400
2024-04-23 00:00:00+00:00,166.48121643066406,166.89999389648438,167.0500030517578,164.9199981689453,165.35000610351562,49537800
2024-04-24 00:00:00+00:00,168.59591674804688,169.02000427246094,169.3000030517578,166.2100067138672,166.5399932861328,48251800
2024-04-25 00:00:00+00:00,169.46372985839844,169.88999938964844,170.61000061035156,168.14999389648438,169.52999877929688,50558300
2024-04-26 00:00:00+00:00,168.87521362304688,169.3000030517578,171.33999633789062,169.17999267578125,169.8800048828125,44838400
2024-04-29 00:00:00+00:00,173.06466674804688,173.5,176.02999877929688,173.10000610351562,173.3699951171875,68169400
2024-04-30 00:00:00+00:00,169.90261840820312,170.3300018310547,174.99000549316406,170.0,173.3300018310547,65934800
2024-05-01 00:00:00+00:00,168.87521362304688,169.3000030517578,172.7100067138672,169.11000061035156,169.5800018310547,50383100
2024-05-02 00:00:00+00:00,172.59585571289062,173.02999877929688,173.4199981689453,170.88999938964844,172.50999450683594,94214900
2024-05-03 00:00:00+00:00,182.9198760986328,183.3800048828125,187.0,182.66000366210938,186.64999389648438,163224100
2024-05-06 00:00:00+00:00,181.2540740966797,181.7100067138672,184.1999969482422,180.4199981689453,182.35000610351562,78569700
2024-05-07 00:00:00+00:00,181.9423370361328,182.39999389648438,184.89999389648438,181.32000732421875,183.4499969482422,77305800
2024-05-08 00:00:00+00:00,182.281494140625,182.74000549316406,183.07000732421875,181.4499969482422,182.85000610351562,45057100
2024-05-09 00:00:00+00:00,184.10690307617188,184.57000732421875,184.66000366210938,182.11000061035156,182.55999755859375,48983000
2024-05-10 00:00:00+00:00,182.83836364746094,183.0500030517578,185.08999633789062,182.1300048828125,184.89999389648438,50759500
2024-05-13 00:00:00+00:00,186.06463623046875,186.27999877929688,187.10000610351562,184.6199951171875,185.44000244140625,72044800
2024-05-14 00:00:00+00:00,187.2133026123047,187.42999267578125,188.3000030517578,186.2899932861328,187.50999450683594,52393600
2024-05-15 00:00:00+00:00,189.5006561279297,189.72000122070312,190.64999389648438,187.3699951171875,187.91000366210938,70400000
2024-05-16 00:00:00+00:00,189.62051391601562,189.83999633789062,191.10000610351562,189.66000366210938,190.47000122070312,52845200
2024-05-17 00:00:00+00:00,189.65048217773438,189.8699951171875,190.80999755859375,189.17999267578125,189.50999450683594,41282900
2024-05-20 00:00:00+00:00,190.81912231445312,191.0399932861328,191.9199981689453,189.00999450683594,189.3300018310547,44361300
2024-05-21 00:00:00+00:00,192.12762451171875,192.35000610351562,192.72999572753906,190.9199981689453,191.08999633789062,42309400
2024-05-22 00:00:00+00:00,190.67929077148438,190.89999389648438,192.82000732421875,190.27000427246094,192.27000427246094,34648500
2024-05-23 00:00:00+00:00,186.6639404296875,186.8800048828125,191.0,186.6300048828125,190.97999572753906,51005900
2024-05-24 00:00:00+00:00,189.76034545898438,189.97999572753906,190.5800018310547,188.0399932861328,188.82000732421875,36294600
2024-05-28 00:00:00+00:00,189.77035522460938,189.99000549316406,193.0,189.10000610351562,191.50999450683594,52280100
2024-05-29 00:00:00+00:00,190.0699920654297,190.2899932861328,192.25,189.50999450683594,189.61000061035156,53068000
2024-05-30 00:00:00+00:00,191.06883239746094,191.2899932861328,192.17999267578125,190.6300048828125,190.75999450683594,49947900
2024-05-31 00:00:00+00:00,192.02772521972656,192.25,192.57000732421875,189.91000366210938,191.44000244140625,75158300
2024-06-03 00:00:00+00:00,193.8056640625,194.02999877929688,194.99000549316406,192.52000427246094,192.89999389648438,50080500
2024-06-04 00:00:00+00:00,194.12530517578125,194.35000610351562,195.32000732421875,193.02999877929688,194.63999938964844,47471400
2024-06-05 00:00:00+00:00,195.64353942871094,195.8699951171875,196.89999389648438,194.8699951171875,195.39999389648438,54156800
2024-06-06 00:00:00+00:00,194.25514221191406,194.47999572753906,196.5,194.1699981689453,195.69000244140625,41181800
2024-06-07 00:00:00+00:00,196.66236877441406,196.88999938964844,196.94000244140625,194.13999938964844,194.64999389648438,53103900
2024-06-10 00:00:00+00:00,192.89671325683594,193.1199951171875,197.3000030517578,192.14999389648438,196.89999389648438,97262100
2024-06-11 00:00:00+00:00,206.91049194335938,207.14999389648438,207.16000366210938,193.6300048828125,193.64999389648438,172373300
2024-06-12 00:00:00+00:00,212.82366943359375,213.07000732421875,220.1999969482422,206.89999389648438,207.3699951171875,198134300
2024-06-13 00:00:00+00:00,213.9923095703125,214.24000549316406,216.75,211.60000610351562,214.74000549316406,97862700
2024-06-14 00:00:00+00:00,212.2443389892578,212.49000549316406,215.1699981689453,211.3000030517578,213.85000610351562,70122700
2024-06-17 00:00:00+00:00,216.41949462890625,216.6699981689453,218.9499969482422,212.72000122070312,213.3699951171875,93728300
2024-06-18 00:00:00+00:00,214.042236328125,214.2899932861328,218.6300048828125,213.0,217.58999633789062,79943300
2024-06-20 00:00:00+00:00,209.4375762939453,209.67999267578125,214.24000549316406,208.85000610351562,213.92999267578125,86172500
2024-06-21 00:00:00+00:00,207.2501220703125,207.49000549316406,211.88999938964844,207.11000061035156,210.38999938964844,246421400
2024-06-24 00:00:00+00:00,207.89935302734375,208.13999938964844,212.6999969482422,206.58999633789062,207.72000122070312,80727000
2024-06-25 00:00:00+00:00,208.8282928466797,209.07000732421875,211.3800048828125,208.61000061035156,209.14999389648438,56713900
2024-06-26 00:00:00+00:00,213.00344848632812,213.25,214.86000061035156,210.63999938964844,211.5,66213200
2024-06-27 00:00:00+00:00,213.85247802734375,214.10000610351562,215.74000549316406,212.35000610351562,214.69000244140625,49772700
2024-06-28 00:00:00+00:00,210.37648010253906,210.6199951171875,216.07000732421875,210.3000030517578,215.77000427246094,82542700
2024-07-01 00:00:00+00:00,216.49940490722656,216.75,217.50999450683594,211.9199981689453,212.08999633789062,60402900
2024-07-02 00:00:00+00:00,220.0153350830078,220.27000427246094,220.3800048828125,215.10000610351562,216.14999389648438,58046200
2024-07-03 00:00:00+00:00,221.29385375976562,221.5500030517578,221.5500030517578,219.02999877929688,220.0,37369800
2024-07-05 00:00:00+00:00,226.07830810546875,226.33999633789062,226.4499969482422,221.64999389648438,221.64999389648438,60412400
2024-07-08 00:00:00+00:00,227.55661010742188,227.82000732421875,227.85000610351562,223.25,227.08999633789062,59085900
2024-07-09 00:00:00+00:00,228.4156036376953,228.67999267578125,229.39999389648438,226.3699951171875,227.92999267578125,48076100
2024-07-10 00:00:00+00:00,232.71063232421875,232.97999572753906,233.0800018310547,229.25,229.3000030517578,62627700
2024-07-11 00:00:00+00:00,227.30690002441406,227.57000732421875,232.38999938964844,225.77000427246094,231.38999938964844,64710600
2024-07-12 00:00:00+00:00,230.27345275878906,230.5399932861328,232.63999938964844,228.67999267578125,228.9199981689453,53046500
2024-07-15 00:00:00+00:00,234.12899780273438,234.39999389648438,237.22999572753906,233.08999633789062,236.47999572753906,62631300
2024-07-16 00:00:00+00:00,234.54852294921875,234.82000732421875,236.27000427246094,232.3300018310547,235.0,43234300
2024-07-17 00:00:00+00:00,228.61538696289062,228.8800048828125,231.4600067138672,226.63999938964844,229.4499969482422,57345900
2024-07-18 00:00:00+00:00,223.92080688476562,224.17999267578125,230.44000244140625,222.27000427246094,230.27999877929688,66034600
2024-07-19 00:00:00+00:00,224.0506591796875,224.30999755859375,226.8000030517578,223.27999877929688,224.82000732421875,49151500
2024-07-22 00:00:00+00:00,223.70108032226562,223.9600067138672,227.77999877929688,223.08999633789062,227.00999450683594,48201800
2024-07-23 00:00:00+00:00,224.74984741210938,225.00999450683594,226.94000244140625,222.67999267578125,224.3699951171875,39960300
2024-07-24 00:00:00+00:00,218.28732299804688,218.5399932861328,224.8000030517578,217.1300048828125,224.0,61777600
2024-07-25 00:00:00+00:00,217.23855590820312,217.49000549316406,220.85000610351562,214.6199951171875,218.92999267578125,51391200
2024-07-26 00:00:00+00:00,217.7080078125,217.9600067138672,219.49000549316406,216.00999450683594,218.6999969482422,41601300
2024-07-29 00:00:00+00:00,217.98768615722656,218.24000549316406,219.3000030517578,215.75,216.9600067138672,36311800
2024-07-30 00:00:00+00:00,218.5470428466797,218.8000030517578,220.3300018310547,216.1199951171875,219.19000244140625,41643800
2024-07-31 00:00:00+00:00,221.8232421875,222.0800018310547,223.82000732421875,220.6300048828125,221.44000244140625,50036300
2024-08-01 00:00:00+00:00,218.1075439453125,218.36000061035156,224.47999572753906,217.02000427246094,224.3699951171875,62501000
2024-08-02 00:00:00+00:00,219.60580444335938,219.86000061035156,225.60000610351562,217.7100067138672,219.14999389648438,105568600
2024-08-05 00:00:00+00:00,209.02806091308594,209.27000427246094,213.5,196.0,199.08999633789062,119548600
2024-08-06 00:00:00+00:00,206.9904022216797,207.22999572753906,209.99000549316406,201.07000732421875,205.3000030517578,69660500
2024-08-07 00:00:00+00:00,209.57742309570312,209.82000732421875,213.63999938964844,206.38999938964844,206.89999389648438,63516400
2024-08-08 00:00:00+00:00,213.06338500976562,213.30999755859375,214.1999969482422,208.8300018310547,213.11000061035156,47161100
2024-08-09 00:00:00+00:00,215.99000549316406,216.24000549316406,216.77999877929688,211.97000122070312,212.10000610351562,42201600
2024-08-12 00:00:00+00:00,217.52999877929688,217.52999877929688,219.50999450683594,215.60000610351562,216.07000732421875,38028100
2024-08-13 00:00:00+00:00,221.27000427246094,221.27000427246094,221.88999938964844,219.00999450683594,219.00999450683594,44155300
2024-08-14 00:00:00+00:00,221.72000122070312,221.72000122070312,223.02999877929688,219.6999969482422,220.57000732421875,41960600
2024-08-15 00:00:00+00:00,224.72000122070312,224.72000122070312,225.35000610351562,222.75999450683594,224.60000610351562,46414000
2024-08-16 00:00:00+00:00,226.0500030517578,226.0500030517578,226.8300018310547,223.64999389648438,223.9199981689453,44340200
2024-08-19 00:00:00+00:00,225.88999938964844,225.88999938964844,225.99000549316406,223.0399932861328,225.72000122070312,40687800
2024-08-20 00:00:00+00:00,226.50999450683594,226.50999450683594,227.1699981689453,225.4499969482422,225.77000427246094,30299000
2024-08-21 00:00:00+00:00,226.39999389648438,226.39999389648438,227.97999572753906,225.0500030517578,226.52000427246094,34765500
2024-08-22 00:00:00+00:00,224.52999877929688,224.52999877929688,228.33999633789062,223.89999389648438,227.7899932861328,43695300
2024-08-23 00:00:00+00:00,226.83999633789062,226.83999633789062,228.22000122070312,224.3300018310547,225.66000366210938,38677300
2024-08-26 00:00:00+00:00,227.17999267578125,227.17999267578125,227.27999877929688,223.88999938964844,226.75999450683594,30602200
2024-08-27 00:00:00+00:00,228.02999877929688,228.02999877929688,228.85000610351562,224.88999938964844,226.0,35934600
2024-08-28 00:00:00+00:00,226.49000549316406,226.49000549316406,229.86000061035156,225.67999267578125,227.9199981689453,38052200
2024-08-29 00:00:00+00:00,229.7899932861328,229.7899932861328,232.9199981689453,228.8800048828125,230.10000610351562,51906300
2024-08-30 00:00:00+00:00,229.0,229.0,230.39999389648438,227.47999572753906,230.19000244140625,52990800
2024-09-03 00:00:00+00:00,222.77000427246094,222.77000427246094,229.0,221.1699981689453,228.5500030517578,50190600
2024-09-04 00:00:00+00:00,220.85000610351562,220.85000610351562,221.77999877929688,217.47999572753906,221.66000366210938,43840200
2024-09-05 00:00:00+00:00,222.3800048828125,222.3800048828125,225.47999572753906,221.52000427246094,221.6300048828125,36615400
2024-09-06 00:00:00+00:00,220.82000732421875,220.82000732421875,225.24000549316406,219.77000427246094,223.9499969482422,48423000
2024-09-09 00:00:00+00:00,220.91000366210938,220.91000366210938,221.27000427246094,216.7100067138672,220.82000732421875,67180000
2024-09-10 00:00:00+00:00,220.11000061035156,220.11000061035156,221.47999572753906,216.72999572753906,218.9199981689453,51591000
2024-09-11 00:00:00+00:00,222.66000366210938,222.66000366210938,223.08999633789062,217.88999938964844,221.4600067138672,44587100
2024-09-12 00:00:00+00:00,222.77000427246094,222.77000427246094,223.5500030517578,219.82000732421875,222.5,37498200
2024-09-13 00:00:00+00:00,222.5,222.5,224.0399932861328,221.91000366210938,223.5800018310547,36766600
2024-09-16 00:00:00+00:00,216.32000732421875,216.32000732421875,217.22000122070312,213.9199981689453,216.5399932861328,59357400
2024-09-17 00:00:00+00:00,216.7899932861328,216.7899932861328,216.89999389648438,214.5,215.75,45519300
2024-09-18 00:00:00+00:00,220.69000244140625,220.69000244140625,222.7100067138672,217.5399932861328,217.5500030517578,59894900
2024-09-19 00:00:00+00:00,228.8699951171875,228.8699951171875,229.82000732421875,224.6300048828125,224.99000549316406,66781300
2024-09-20 00:00:00+00:00,228.1999969482422,228.1999969482422,233.08999633789062,227.6199951171875,229.97000122070312,318679900
2024-09-23 00:00:00+00:00,226.47000122070312,226.47000122070312,229.4499969482422,225.80999755859375,227.33999633789062,54146000
2024-09-24 00:00:00+00:00,227.3699951171875,227.3699951171875,229.35000610351562,225.72999572753906,228.64999389648438,43556100
2024-09-25 00:00:00+00:00,226.3699951171875,226.3699951171875,227.2899932861328,224.02000427246094,224.92999267578125,42308700
2024-09-26 00:00:00+00:00,227.52000427246094,227.52000427246094,228.5,225.41000366210938,227.3000030517578,36636700
2024-09-27 00:00:00+00:00,227.7899932861328,227.7899932861328,229.52000427246094,227.3000030517578,228.4600067138672,34026000
2024-09-30 00:00:00+00:00,233.0,233.0,233.0,229.64999389648438,230.0399932861328,54541900
2024-10-01 00:00:00+00:00,226.2100067138672,226.2100067138672,229.64999389648438,223.74000549316406,229.52000427246094,63285000
2024-10-02 00:00:00+00:00,226.77999877929688,226.77999877929688,227.3699951171875,223.02000427246094,225.88999938964844,32880600
2024-10-03 00:00:00+00:00,225.6699981689453,225.6699981689453,226.80999755859375,223.32000732421875,225.13999938964844,34044200
2024-10-04 00:00:00+00:00,226.8000030517578,226.8000030517578,228.0,224.1300048828125,227.89999389648438,37245100
2024-10-07 00:00:00+00:00,221.69000244140625,221.69000244140625,225.69000244140625,221.3300018310547,224.5,39505400
